name,variant
Contig10726.0i1,"Contig10726.0,Contig10726.0i1"
Contig10727.0,"Contig10727.0,Contig10727.0v1"
Contig10727.0v1,"Contig10727.0,Contig10727.0v1"
Contig10728.0,Contig10728.0
Contig10729.0,"Contig10729.0,Contig10729.0v1"
Contig10729.0v1,"Contig10729.0,Contig10729.0v1"
Contig10730.0,"Contig10730.0,Contig10730.0v1"
Contig10730.0v1,"Contig10730.0,Contig10730.0v1"
Contig10731.0,Contig10731.0
Contig10732.0,Contig10732.0
Contig10733.0,"Contig10733.0,Contig10733.0v1,Contig10733.0v2,Contig10733.0v3"
Contig10733.0v1,"Contig10733.0,Contig10733.0v1,Contig10733.0v2,Contig10733.0v3"
Contig10733.0v2,"Contig10733.0,Contig10733.0v1,Contig10733.0v2,Contig10733.0v3"
Contig10733.0v3,"Contig10733.0,Contig10733.0v1,Contig10733.0v2,Contig10733.0v3"
Contig10734.0,Contig10734.0
Contig10735.0,"Contig10735.0,Contig10735.0v1,Contig10735.0v2"
Contig10735.0v1,"Contig10735.0,Contig10735.0v1,Contig10735.0v2"
Contig10735.0v2,"Contig10735.0,Contig10735.0v1,Contig10735.0v2"
Contig10736.0,"Contig10736.0,Contig10736.0i1,Contig10736.0i1v1"
Contig10736.0i1,"Contig10736.0,Contig10736.0i1,Contig10736.0i1v1"
Contig10736.0i1v1,"Contig10736.0,Contig10736.0i1,Contig10736.0i1v1"
Contig10738.0,"Contig10738.0,Contig10738.0v1"
Contig10738.0v1,"Contig10738.0,Contig10738.0v1"
Contig10739.0,"Contig10739.0,Contig10739.0v1"
Contig10739.0v1,"Contig10739.0,Contig10739.0v1"
Contig10740.0,Contig10740.0
Contig10741.0,"Contig10741.0,Contig10741.0v1"
Contig10741.0v1,"Contig10741.0,Contig10741.0v1"
Contig10742.0,"Contig10742.0,Contig10742.0v1"
Contig10742.0v1,"Contig10742.0,Contig10742.0v1"
Contig10743.0,"Contig10743.0,Contig10743.0v1"
Contig10743.0v1,"Contig10743.0,Contig10743.0v1"
Contig10744.0,"Contig10744.0,Contig10744.0v1,Contig10744.0i1"
Contig10744.0v1,"Contig10744.0,Contig10744.0v1,Contig10744.0i1"
Contig10744.0i1,"Contig10744.0,Contig10744.0v1,Contig10744.0i1"
Contig10745.0,"Contig10745.0,Contig10745.0i1,Contig10745.0i2"
Contig10745.0i1,"Contig10745.0,Contig10745.0i1,Contig10745.0i2"
Contig10745.0i2,"Contig10745.0,Contig10745.0i1,Contig10745.0i2"
Contig10746.0,Contig10746.0
Contig10747.0,"Contig10747.0,Contig10747.0i1,Contig10747.0i1v1,Contig10747.0i1v2"
Contig10747.0i1,"Contig10747.0,Contig10747.0i1,Contig10747.0i1v1,Contig10747.0i1v2"
Contig10747.0i1v1,"Contig10747.0,Contig10747.0i1,Contig10747.0i1v1,Contig10747.0i1v2"
Contig10747.0i1v2,"Contig10747.0,Contig10747.0i1,Contig10747.0i1v1,Contig10747.0i1v2"
Contig10748.0,Contig10748.0
Contig10752.0,"Contig10752.0,Contig10752.0i1,Contig10752.0i1v1"
Contig10752.0i1,"Contig10752.0,Contig10752.0i1,Contig10752.0i1v1"
Contig10752.0i1v1,"Contig10752.0,Contig10752.0i1,Contig10752.0i1v1"
Contig10755.0,"Contig10755.0,Contig10755.0v1"
Contig10755.0v1,"Contig10755.0,Contig10755.0v1"
Contig10756.0,"Contig10756.0,Contig10756.0i1"
Contig10756.0i1,"Contig10756.0,Contig10756.0i1"
Contig10757.0,Contig10757.0
Contig10758.0,Contig10758.0
Contig10759.0,Contig10759.0
Contig10760.0,Contig10760.0
Contig10761.0,"Contig10761.0,Contig10761.0v1"
Contig10761.0v1,"Contig10761.0,Contig10761.0v1"
Contig10762.0,"Contig10762.0,Contig10762.0i1v1,Contig10762.0i1v2,Contig10762.0i1"
Contig10762.0i1v1,"Contig10762.0,Contig10762.0i1v1,Contig10762.0i1v2,Contig10762.0i1"
Contig10762.0i1v2,"Contig10762.0,Contig10762.0i1v1,Contig10762.0i1v2,Contig10762.0i1"
Contig10762.0i1,"Contig10762.0,Contig10762.0i1v1,Contig10762.0i1v2,Contig10762.0i1"
Contig10763.0,"Contig10763.0,Contig10763.0i1,Contig10763.0i1v1"
Contig10763.0i1,"Contig10763.0,Contig10763.0i1,Contig10763.0i1v1"
Contig10763.0i1v1,"Contig10763.0,Contig10763.0i1,Contig10763.0i1v1"
Contig10764.0,Contig10764.0
Contig10765.0,"Contig10765.0,Contig10765.0v1,Contig10765.0v2"
Contig10765.0v1,"Contig10765.0,Contig10765.0v1,Contig10765.0v2"
Contig10765.0v2,"Contig10765.0,Contig10765.0v1,Contig10765.0v2"
Contig10766.0,"Contig10766.0,Contig10766.0i1"
Contig10766.0i1,"Contig10766.0,Contig10766.0i1"
Contig10767.0,"Contig10767.0,Contig10767.0i1"
Contig10767.0i1,"Contig10767.0,Contig10767.0i1"
Contig10769.0,"Contig10769.0,Contig10769.0v1,Contig10769.0v2"
Contig10769.0v1,"Contig10769.0,Contig10769.0v1,Contig10769.0v2"
Contig10769.0v2,"Contig10769.0,Contig10769.0v1,Contig10769.0v2"
Contig10770.0,"Contig10770.0,Contig10770.0v1"
Contig10770.0v1,"Contig10770.0,Contig10770.0v1"
Contig10774.0,"Contig10774.0,Contig10774.0v1"
Contig10774.0v1,"Contig10774.0,Contig10774.0v1"
Contig10775.0.1,"Contig10775.0.1,Contig10775.0.1v1"
Contig10775.0.1v1,"Contig10775.0.1,Contig10775.0.1v1"
Contig10776.0,Contig10776.0
Contig10777.0,"Contig10777.0,Contig10777.0i1,Contig10777.0i1v1,Contig10777.0i2"
Contig10777.0i1,"Contig10777.0,Contig10777.0i1,Contig10777.0i1v1,Contig10777.0i2"
Contig10777.0i1v1,"Contig10777.0,Contig10777.0i1,Contig10777.0i1v1,Contig10777.0i2"
Contig10777.0i2,"Contig10777.0,Contig10777.0i1,Contig10777.0i1v1,Contig10777.0i2"
Contig10778.0,Contig10778.0
Contig10781.0,Contig10781.0
Contig10782.0,Contig10782.0
Contig10783.0,"Contig10783.0,Contig10783.0i1"
Contig10783.0i1,"Contig10783.0,Contig10783.0i1"
Contig10784.0,"Contig10784.0,Contig10784.0i1"
Contig10784.0i1,"Contig10784.0,Contig10784.0i1"
Contig10785.0,Contig10785.0
Contig10787.0,Contig10787.0
Contig10788.0,"Contig10788.0,Contig10788.0v1"
Contig10788.0v1,"Contig10788.0,Contig10788.0v1"
Contig10789.0,Contig10789.0
Contig10790.0,"Contig10790.0,Contig10790.0v1,Contig10790.0v2"
Contig10790.0v1,"Contig10790.0,Contig10790.0v1,Contig10790.0v2"
Contig10790.0v2,"Contig10790.0,Contig10790.0v1,Contig10790.0v2"
Contig10791.0,"Contig10791.0,Contig10791.0v1,Contig10791.0v2,Contig10791.0i1"
Contig10791.0v1,"Contig10791.0,Contig10791.0v1,Contig10791.0v2,Contig10791.0i1"
Contig10791.0v2,"Contig10791.0,Contig10791.0v1,Contig10791.0v2,Contig10791.0i1"
Contig10791.0i1,"Contig10791.0,Contig10791.0v1,Contig10791.0v2,Contig10791.0i1"
Contig10792.0,"Contig10792.0,Contig10792.0v1"
Contig10792.0v1,"Contig10792.0,Contig10792.0v1"
Contig10793.0.1,Contig10793.0.1
Contig10796.0,"Contig10796.0,Contig10796.0v1"
Contig10796.0v1,"Contig10796.0,Contig10796.0v1"
Contig10797.0,"Contig10797.0,Contig10797.0v1"
Contig10797.0v1,"Contig10797.0,Contig10797.0v1"
Contig10798.0,Contig10798.0
Contig10799.0,"Contig10799.0,Contig10799.0v1,Contig10799.0i1"
Contig10799.0v1,"Contig10799.0,Contig10799.0v1,Contig10799.0i1"
Contig10799.0i1,"Contig10799.0,Contig10799.0v1,Contig10799.0i1"
Contig10801.0,"Contig10801.0,Contig10801.0v1"
Contig10801.0v1,"Contig10801.0,Contig10801.0v1"
Contig10802.0,"Contig10802.0,Contig10802.0v1"
Contig10802.0v1,"Contig10802.0,Contig10802.0v1"
Contig10803.0,Contig10803.0
Contig10805.0,"Contig10805.0,Contig10805.0v2,Contig10805.0v1"
Contig10805.0v2,"Contig10805.0,Contig10805.0v2,Contig10805.0v1"
Contig10805.0v1,"Contig10805.0,Contig10805.0v2,Contig10805.0v1"
Contig10806.0,"Contig10806.0,Contig10806.0v1,Contig10806.0i1"
Contig10806.0v1,"Contig10806.0,Contig10806.0v1,Contig10806.0i1"
Contig10806.0i1,"Contig10806.0,Contig10806.0v1,Contig10806.0i1"
Contig10809.0,"Contig10809.0,Contig10809.0v1"
Contig10809.0v1,"Contig10809.0,Contig10809.0v1"
Contig10811.0,"Contig10811.0,Contig10811.0v1"
Contig10811.0v1,"Contig10811.0,Contig10811.0v1"
Contig10812.0,"Contig10812.0,Contig10812.0v1"
Contig10812.0v1,"Contig10812.0,Contig10812.0v1"
Contig10813.0,"Contig10813.0,Contig10813.0i1"
Contig10813.0i1,"Contig10813.0,Contig10813.0i1"
Contig10814.0,"Contig10814.0,Contig10814.0v1,Contig10814.0v2,Contig10814.0v3,Contig10814.0v4,Contig10814.0v5"
Contig10814.0v1,"Contig10814.0,Contig10814.0v1,Contig10814.0v2,Contig10814.0v3,Contig10814.0v4,Contig10814.0v5"
Contig10814.0v2,"Contig10814.0,Contig10814.0v1,Contig10814.0v2,Contig10814.0v3,Contig10814.0v4,Contig10814.0v5"
Contig10814.0v3,"Contig10814.0,Contig10814.0v1,Contig10814.0v2,Contig10814.0v3,Contig10814.0v4,Contig10814.0v5"
Contig10814.0v4,"Contig10814.0,Contig10814.0v1,Contig10814.0v2,Contig10814.0v3,Contig10814.0v4,Contig10814.0v5"
Contig10814.0v5,"Contig10814.0,Contig10814.0v1,Contig10814.0v2,Contig10814.0v3,Contig10814.0v4,Contig10814.0v5"
Contig10815.0,Contig10815.0
Contig10816.0.1,"Contig10816.0.1,Contig10816.0.1v1,Contig10816.0.1v2,Contig10816.0.1i1"
Contig10816.0.1v1,"Contig10816.0.1,Contig10816.0.1v1,Contig10816.0.1v2,Contig10816.0.1i1"
Contig10816.0.1v2,"Contig10816.0.1,Contig10816.0.1v1,Contig10816.0.1v2,Contig10816.0.1i1"
Contig10816.0.1i1,"Contig10816.0.1,Contig10816.0.1v1,Contig10816.0.1v2,Contig10816.0.1i1"
Contig10819.0,Contig10819.0
Contig10820.0.0,"Contig10820.0.0,Contig10820.0.0v1"
Contig10820.0.0v1,"Contig10820.0.0,Contig10820.0.0v1"
Contig10821.0,"Contig10821.0,Contig10821.0v1"
Contig10821.0v1,"Contig10821.0,Contig10821.0v1"
Contig10822.0,Contig10822.0
Contig10823.0,"Contig10823.0,Contig10823.0v1,Contig10823.0i1"
Contig10823.0v1,"Contig10823.0,Contig10823.0v1,Contig10823.0i1"
Contig10823.0i1,"Contig10823.0,Contig10823.0v1,Contig10823.0i1"
Contig10824.0,Contig10824.0
Contig10825.0,"Contig10825.0,Contig10825.0v1,Contig10825.0i1,Contig10825.0i2"
Contig10825.0v1,"Contig10825.0,Contig10825.0v1,Contig10825.0i1,Contig10825.0i2"
Contig10825.0i1,"Contig10825.0,Contig10825.0v1,Contig10825.0i1,Contig10825.0i2"
Contig10825.0i2,"Contig10825.0,Contig10825.0v1,Contig10825.0i1,Contig10825.0i2"
Contig10826.0,"Contig10826.0,Contig10826.0i1,Contig10826.0i1v1"
Contig10826.0i1,"Contig10826.0,Contig10826.0i1,Contig10826.0i1v1"
Contig10826.0i1v1,"Contig10826.0,Contig10826.0i1,Contig10826.0i1v1"
Contig10827.0,Contig10827.0
Contig10829.0,"Contig10829.0,Contig10829.0v1"
Contig10829.0v1,"Contig10829.0,Contig10829.0v1"
Contig10830.0,"Contig10830.0,Contig10830.0v1,Contig10830.0i1"
Contig10830.0v1,"Contig10830.0,Contig10830.0v1,Contig10830.0i1"
Contig10830.0i1,"Contig10830.0,Contig10830.0v1,Contig10830.0i1"
Contig10831.0,"Contig10831.0,Contig10831.0v1"
Contig10831.0v1,"Contig10831.0,Contig10831.0v1"
Contig10832.0,"Contig10832.0,Contig10832.0i1,Contig10832.0i1v1,Contig10832.0i2"
Contig10832.0i1,"Contig10832.0,Contig10832.0i1,Contig10832.0i1v1,Contig10832.0i2"
Contig10832.0i1v1,"Contig10832.0,Contig10832.0i1,Contig10832.0i1v1,Contig10832.0i2"
Contig10832.0i2,"Contig10832.0,Contig10832.0i1,Contig10832.0i1v1,Contig10832.0i2"
Contig10835.0.0,Contig10835.0.0
Contig10837.0,"Contig10837.0,Contig10837.0v1"
Contig10837.0v1,"Contig10837.0,Contig10837.0v1"
Contig10839.0,"Contig10839.0,Contig10839.0i1"
Contig10839.0i1,"Contig10839.0,Contig10839.0i1"
Contig10840.0,"Contig10840.0,Contig10840.0v1"
Contig10840.0v1,"Contig10840.0,Contig10840.0v1"
Contig10841.0,"Contig10841.0,Contig10841.0v1,Contig10841.0i1,Contig10841.0i1v1"
Contig10841.0v1,"Contig10841.0,Contig10841.0v1,Contig10841.0i1,Contig10841.0i1v1"
Contig10841.0i1,"Contig10841.0,Contig10841.0v1,Contig10841.0i1,Contig10841.0i1v1"
Contig10841.0i1v1,"Contig10841.0,Contig10841.0v1,Contig10841.0i1,Contig10841.0i1v1"
Contig10842.0,"Contig10842.0,Contig10842.0v1"
Contig10842.0v1,"Contig10842.0,Contig10842.0v1"
Contig10843.0,Contig10843.0
Contig10844.0.1,"Contig10844.0.1,Contig10844.0.1v1,Contig10844.0.1v2"
Contig10844.0.1v1,"Contig10844.0.1,Contig10844.0.1v1,Contig10844.0.1v2"
Contig10844.0.1v2,"Contig10844.0.1,Contig10844.0.1v1,Contig10844.0.1v2"
Contig10845.0,"Contig10845.0,Contig10845.0v1"
Contig10845.0v1,"Contig10845.0,Contig10845.0v1"
Contig10846.0,"Contig10846.0,Contig10846.0v1"
Contig10846.0v1,"Contig10846.0,Contig10846.0v1"
Contig10847.0,"Contig10847.0,Contig10847.0v1"
Contig10847.0v1,"Contig10847.0,Contig10847.0v1"
Contig10848.0,"Contig10848.0,Contig10848.0v1,Contig10848.0i1"
Contig10848.0v1,"Contig10848.0,Contig10848.0v1,Contig10848.0i1"
Contig10848.0i1,"Contig10848.0,Contig10848.0v1,Contig10848.0i1"
Contig10849.0,Contig10849.0
Contig10850.0.0,"Contig10850.0.0,Contig10850.0.0v1"
Contig10850.0.0v1,"Contig10850.0.0,Contig10850.0.0v1"
Contig10851.0,"Contig10851.0,Contig10851.0i1"
Contig10851.0i1,"Contig10851.0,Contig10851.0i1"
Contig10852.0,"Contig10852.0,Contig10852.0i1,Contig10852.0i1v1"
Contig10852.0i1,"Contig10852.0,Contig10852.0i1,Contig10852.0i1v1"
Contig10852.0i1v1,"Contig10852.0,Contig10852.0i1,Contig10852.0i1v1"
Contig10853.0,"Contig10853.0,Contig10853.0i1,Contig10853.0i1v1"
Contig10853.0i1,"Contig10853.0,Contig10853.0i1,Contig10853.0i1v1"
Contig10853.0i1v1,"Contig10853.0,Contig10853.0i1,Contig10853.0i1v1"
Contig10856.0,Contig10856.0
Contig10857.0,"Contig10857.0,Contig10857.0i1"
Contig10857.0i1,"Contig10857.0,Contig10857.0i1"
Contig10858.0,"Contig10858.0,Contig10858.0v1"
Contig10858.0v1,"Contig10858.0,Contig10858.0v1"
Contig10859.0,Contig10859.0
Contig10860.0,"Contig10860.0,Contig10860.0v1"
Contig10860.0v1,"Contig10860.0,Contig10860.0v1"
Contig10862.0,"Contig10862.0,Contig10862.0v1"
Contig10862.0v1,"Contig10862.0,Contig10862.0v1"
Contig10863.0,"Contig10863.0,Contig10863.0v1"
Contig10863.0v1,"Contig10863.0,Contig10863.0v1"
Contig10865.0,"Contig10865.0,Contig10865.0i1"
Contig10865.0i1,"Contig10865.0,Contig10865.0i1"
Contig10867.0,Contig10867.0
Contig10868.0,"Contig10868.0,Contig10868.0i1"
Contig10868.0i1,"Contig10868.0,Contig10868.0i1"
Contig10869.0,Contig10869.0
Contig10870.0,"Contig10870.0,Contig10870.0v1,Contig10870.0v2"
Contig10870.0v1,"Contig10870.0,Contig10870.0v1,Contig10870.0v2"
Contig10870.0v2,"Contig10870.0,Contig10870.0v1,Contig10870.0v2"
Contig10871.0,Contig10871.0
Contig10872.0,Contig10872.0
Contig10873.0,"Contig10873.0,Contig10873.0v1,Contig10873.0v2"
Contig10873.0v1,"Contig10873.0,Contig10873.0v1,Contig10873.0v2"
Contig10873.0v2,"Contig10873.0,Contig10873.0v1,Contig10873.0v2"
Contig10874.0,Contig10874.0
Contig10875.0,Contig10875.0
Contig10876.0,Contig10876.0
Contig10878.0.1,"Contig10878.0.1,Contig10878.0.1v1,Contig10878.0.1v2,Contig10878.0.1i1,Contig10878.0.1i1v1,Contig10878.0.1i1v2,Contig10878.0.1i2,Contig10878.0.1i2v1"
Contig10878.0.1v1,"Contig10878.0.1,Contig10878.0.1v1,Contig10878.0.1v2,Contig10878.0.1i1,Contig10878.0.1i1v1,Contig10878.0.1i1v2,Contig10878.0.1i2,Contig10878.0.1i2v1"
Contig10878.0.1v2,"Contig10878.0.1,Contig10878.0.1v1,Contig10878.0.1v2,Contig10878.0.1i1,Contig10878.0.1i1v1,Contig10878.0.1i1v2,Contig10878.0.1i2,Contig10878.0.1i2v1"
Contig10878.0.1i1,"Contig10878.0.1,Contig10878.0.1v1,Contig10878.0.1v2,Contig10878.0.1i1,Contig10878.0.1i1v1,Contig10878.0.1i1v2,Contig10878.0.1i2,Contig10878.0.1i2v1"
Contig10878.0.1i1v1,"Contig10878.0.1,Contig10878.0.1v1,Contig10878.0.1v2,Contig10878.0.1i1,Contig10878.0.1i1v1,Contig10878.0.1i1v2,Contig10878.0.1i2,Contig10878.0.1i2v1"
Contig10878.0.1i1v2,"Contig10878.0.1,Contig10878.0.1v1,Contig10878.0.1v2,Contig10878.0.1i1,Contig10878.0.1i1v1,Contig10878.0.1i1v2,Contig10878.0.1i2,Contig10878.0.1i2v1"
Contig10878.0.1i2,"Contig10878.0.1,Contig10878.0.1v1,Contig10878.0.1v2,Contig10878.0.1i1,Contig10878.0.1i1v1,Contig10878.0.1i1v2,Contig10878.0.1i2,Contig10878.0.1i2v1"
Contig10878.0.1i2v1,"Contig10878.0.1,Contig10878.0.1v1,Contig10878.0.1v2,Contig10878.0.1i1,Contig10878.0.1i1v1,Contig10878.0.1i1v2,Contig10878.0.1i2,Contig10878.0.1i2v1"
Contig10879.0,"Contig10879.0,Contig10879.0v1"
Contig10879.0v1,"Contig10879.0,Contig10879.0v1"
Contig10880.0,"Contig10880.0,Contig10880.0i1,Contig10880.0i1v1,Contig10880.0i1v2"
Contig10880.0i1,"Contig10880.0,Contig10880.0i1,Contig10880.0i1v1,Contig10880.0i1v2"
Contig10880.0i1v1,"Contig10880.0,Contig10880.0i1,Contig10880.0i1v1,Contig10880.0i1v2"
Contig10880.0i1v2,"Contig10880.0,Contig10880.0i1,Contig10880.0i1v1,Contig10880.0i1v2"
Contig10881.0,"Contig10881.0,Contig10881.0v1"
Contig10881.0v1,"Contig10881.0,Contig10881.0v1"
Contig10882.0,"Contig10882.0,Contig10882.0v1"
Contig10882.0v1,"Contig10882.0,Contig10882.0v1"
Contig10883.0,"Contig10883.0,Contig10883.0v1"
Contig10883.0v1,"Contig10883.0,Contig10883.0v1"
Contig10884.0,Contig10884.0
Contig10885.0.1,"Contig10885.0.1,Contig10885.0.1v1,Contig10885.0.1i1"
Contig10885.0.1v1,"Contig10885.0.1,Contig10885.0.1v1,Contig10885.0.1i1"
Contig10885.0.1i1,"Contig10885.0.1,Contig10885.0.1v1,Contig10885.0.1i1"
Contig10886.0,"Contig10886.0,Contig10886.0i1"
Contig10886.0i1,"Contig10886.0,Contig10886.0i1"
Contig10887.0,"Contig10887.0,Contig10887.0v1,Contig10887.0v2"
Contig10887.0v1,"Contig10887.0,Contig10887.0v1,Contig10887.0v2"
Contig10887.0v2,"Contig10887.0,Contig10887.0v1,Contig10887.0v2"
Contig10888.0,Contig10888.0
Contig10889.0,"Contig10889.0,Contig10889.0i1,Contig10889.0i1v1"
Contig10889.0i1,"Contig10889.0,Contig10889.0i1,Contig10889.0i1v1"
Contig10889.0i1v1,"Contig10889.0,Contig10889.0i1,Contig10889.0i1v1"
Contig10895.0,"Contig10895.0,Contig10895.0i1"
Contig10895.0i1,"Contig10895.0,Contig10895.0i1"
Contig10898.0,"Contig10898.0,Contig10898.0v1,Contig10898.0i1"
Contig10898.0v1,"Contig10898.0,Contig10898.0v1,Contig10898.0i1"
Contig10898.0i1,"Contig10898.0,Contig10898.0v1,Contig10898.0i1"
Contig10899.0,"Contig10899.0,Contig10899.0v1"
Contig10899.0v1,"Contig10899.0,Contig10899.0v1"
Contig10900.0,Contig10900.0
Contig10901.0.1,Contig10901.0.1
Contig10903.0,"Contig10903.0,Contig10903.0i1"
Contig10903.0i1,"Contig10903.0,Contig10903.0i1"
Contig10904.0,"Contig10904.0,Contig10904.0v1,Contig10904.0i1"
Contig10904.0v1,"Contig10904.0,Contig10904.0v1,Contig10904.0i1"
Contig10904.0i1,"Contig10904.0,Contig10904.0v1,Contig10904.0i1"
Contig10905.0,"Contig10905.0,Contig10905.0v1"
Contig10905.0v1,"Contig10905.0,Contig10905.0v1"
Contig10906.0,Contig10906.0
Contig10907.0,"Contig10907.0,Contig10907.0v1,Contig10907.0i1,Contig10907.0i2"
Contig10907.0v1,"Contig10907.0,Contig10907.0v1,Contig10907.0i1,Contig10907.0i2"
Contig10907.0i1,"Contig10907.0,Contig10907.0v1,Contig10907.0i1,Contig10907.0i2"
Contig10907.0i2,"Contig10907.0,Contig10907.0v1,Contig10907.0i1,Contig10907.0i2"
Contig10909.0,"Contig10909.0,Contig10909.0v1"
Contig10909.0v1,"Contig10909.0,Contig10909.0v1"
Contig10910.0,"Contig10910.0,Contig10910.0i1,Contig10910.0i1v1"
Contig10910.0i1,"Contig10910.0,Contig10910.0i1,Contig10910.0i1v1"
Contig10910.0i1v1,"Contig10910.0,Contig10910.0i1,Contig10910.0i1v1"
Contig10911.0,"Contig10911.0,Contig10911.0v1"
Contig10911.0v1,"Contig10911.0,Contig10911.0v1"
Contig10913.0,"Contig10913.0,Contig10913.0v1,Contig10913.0v2,Contig10913.0v3"
Contig10913.0v1,"Contig10913.0,Contig10913.0v1,Contig10913.0v2,Contig10913.0v3"
Contig10913.0v2,"Contig10913.0,Contig10913.0v1,Contig10913.0v2,Contig10913.0v3"
Contig10913.0v3,"Contig10913.0,Contig10913.0v1,Contig10913.0v2,Contig10913.0v3"
Contig10914.0,"Contig10914.0,Contig10914.0v1,Contig10914.0i1"
Contig10914.0v1,"Contig10914.0,Contig10914.0v1,Contig10914.0i1"
Contig10914.0i1,"Contig10914.0,Contig10914.0v1,Contig10914.0i1"
Contig10915.0,"Contig10915.0,Contig10915.0i1"
Contig10915.0i1,"Contig10915.0,Contig10915.0i1"
Contig10916.0,"Contig10916.0,Contig10916.0v1,Contig10916.0i1"
Contig10916.0v1,"Contig10916.0,Contig10916.0v1,Contig10916.0i1"
Contig10916.0i1,"Contig10916.0,Contig10916.0v1,Contig10916.0i1"
Contig10920.0,"Contig10920.0,Contig10920.0v1"
Contig10920.0v1,"Contig10920.0,Contig10920.0v1"
Contig10921.0,Contig10921.0
Contig10925.0,"Contig10925.0,Contig10925.0i1"
Contig10925.0i1,"Contig10925.0,Contig10925.0i1"
Contig10926.0,Contig10926.0
Contig10927.0,Contig10927.0
Contig10929.0,"Contig10929.0,Contig10929.0v1"
Contig10929.0v1,"Contig10929.0,Contig10929.0v1"
Contig10932.0,"Contig10932.0,Contig10932.0v1,Contig10932.0i1"
Contig10932.0v1,"Contig10932.0,Contig10932.0v1,Contig10932.0i1"
Contig10932.0i1,"Contig10932.0,Contig10932.0v1,Contig10932.0i1"
Contig10933.0,Contig10933.0
Contig10934.0,"Contig10934.0,Contig10934.0v1"
Contig10934.0v1,"Contig10934.0,Contig10934.0v1"
Contig10935.0,"Contig10935.0,Contig10935.0v1,Contig10935.0v2"
Contig10935.0v1,"Contig10935.0,Contig10935.0v1,Contig10935.0v2"
Contig10935.0v2,"Contig10935.0,Contig10935.0v1,Contig10935.0v2"
Contig10936.0,"Contig10936.0,Contig10936.0i1"
Contig10936.0i1,"Contig10936.0,Contig10936.0i1"
Contig10938.0,"Contig10938.0,Contig10938.0i1"
Contig10938.0i1,"Contig10938.0,Contig10938.0i1"
Contig10939.0,"Contig10939.0,Contig10939.0v1"
Contig10939.0v1,"Contig10939.0,Contig10939.0v1"
Contig10940.0,"Contig10940.0,Contig10940.0v1"
Contig10940.0v1,"Contig10940.0,Contig10940.0v1"
Contig10944.0,Contig10944.0
Contig10945.0.1,Contig10945.0.1
Contig10946.0,"Contig10946.0,Contig10946.0v1,Contig10946.0v2,Contig10946.0v3,Contig10946.0v4,Contig10946.0v5,Contig10946.0v6,Contig10946.0i1"
Contig10946.0v1,"Contig10946.0,Contig10946.0v1,Contig10946.0v2,Contig10946.0v3,Contig10946.0v4,Contig10946.0v5,Contig10946.0v6,Contig10946.0i1"
Contig10946.0v2,"Contig10946.0,Contig10946.0v1,Contig10946.0v2,Contig10946.0v3,Contig10946.0v4,Contig10946.0v5,Contig10946.0v6,Contig10946.0i1"
Contig10946.0v3,"Contig10946.0,Contig10946.0v1,Contig10946.0v2,Contig10946.0v3,Contig10946.0v4,Contig10946.0v5,Contig10946.0v6,Contig10946.0i1"
Contig10946.0v4,"Contig10946.0,Contig10946.0v1,Contig10946.0v2,Contig10946.0v3,Contig10946.0v4,Contig10946.0v5,Contig10946.0v6,Contig10946.0i1"
Contig10946.0v5,"Contig10946.0,Contig10946.0v1,Contig10946.0v2,Contig10946.0v3,Contig10946.0v4,Contig10946.0v5,Contig10946.0v6,Contig10946.0i1"
Contig10946.0v6,"Contig10946.0,Contig10946.0v1,Contig10946.0v2,Contig10946.0v3,Contig10946.0v4,Contig10946.0v5,Contig10946.0v6,Contig10946.0i1"
Contig10946.0i1,"Contig10946.0,Contig10946.0v1,Contig10946.0v2,Contig10946.0v3,Contig10946.0v4,Contig10946.0v5,Contig10946.0v6,Contig10946.0i1"
Contig10948.0,Contig10948.0
Contig10949.0,"Contig10949.0,Contig10949.0v1"
Contig10949.0v1,"Contig10949.0,Contig10949.0v1"
Contig10950.0,"Contig10950.0,Contig10950.0v1"
Contig10950.0v1,"Contig10950.0,Contig10950.0v1"
Contig10952.0,"Contig10952.0,Contig10952.0v1"
Contig10952.0v1,"Contig10952.0,Contig10952.0v1"
Contig10953.0,Contig10953.0
Contig10954.0,"Contig10954.0,Contig10954.0i1"
Contig10954.0i1,"Contig10954.0,Contig10954.0i1"
Contig10956.0,Contig10956.0
Contig10957.0,Contig10957.0
Contig10958.0,Contig10958.0
Contig10959.0,"Contig10959.0,Contig10959.0v1,Contig10959.0v2"
Contig10959.0v1,"Contig10959.0,Contig10959.0v1,Contig10959.0v2"
Contig10959.0v2,"Contig10959.0,Contig10959.0v1,Contig10959.0v2"
Contig10960.0.0,"Contig10960.0.0,Contig10960.0.0i1,Contig10960.0.0i1v1"
Contig10960.0.0i1,"Contig10960.0.0,Contig10960.0.0i1,Contig10960.0.0i1v1"
Contig10960.0.0i1v1,"Contig10960.0.0,Contig10960.0.0i1,Contig10960.0.0i1v1"
Contig10961.0,"Contig10961.0,Contig10961.0v1"
Contig10961.0v1,"Contig10961.0,Contig10961.0v1"
Contig10962.0,Contig10962.0
Contig10963.0v1,"Contig10963.0v1,Contig10963.0v2,Contig10963.0"
Contig10963.0v2,"Contig10963.0v1,Contig10963.0v2,Contig10963.0"
Contig10965.0,"Contig10965.0,Contig10965.0v1,Contig10965.0v2,Contig10965.0v3"
Contig10965.0v1,"Contig10965.0,Contig10965.0v1,Contig10965.0v2,Contig10965.0v3"
