primary,oxydb_mac_gene_2012
Contig12822.0.g18,Contig12822.0.g18
Contig12823.0.g19,Contig12823.0.g19
Contig12824.0.g16,Contig12824.0.g16
Contig12825.0.g17,Contig12825.0.g17
Contig12826.0.g29,Contig12826.0.g29
Contig12827.0.g30,Contig12827.0.g30
Contig12828.0.g43,Contig12828.0.g43
Contig12829.0.g44,Contig12829.0.g44
Contig1283.0.g40,Contig1283.0.g40
Contig1283.1.g59,Contig1283.1.g59
Contig12830.0.g47,Contig12830.0.g47
Contig12831.0.g46,Contig12831.0.g46
Contig12832.0.g49,Contig12832.0.g49
Contig12833.0.g48,Contig12833.0.g48
Contig12834.0.g51,Contig12834.0.g51
Contig12835.0.g50,Contig12835.0.g50
Contig12836.0.g53,Contig12836.0.g53
Contig12837.0.g52,Contig12837.0.g52
Contig12838.0.g56,Contig12838.0.g56
Contig12839.0.g54,Contig12839.0.g54
Contig12839.0.g55,Contig12839.0.g55
Contig1284.1.g60,Contig1284.1.g60
Contig12840.0.g74,Contig12840.0.g74
Contig12841.0.g75,Contig12841.0.g75
Contig12841.0.g76,Contig12841.0.g76
Contig12842.0.g77,Contig12842.0.g77
Contig12843.0.g78,Contig12843.0.g78
Contig12844.0.g79,Contig12844.0.g79
Contig12845.0.g80,Contig12845.0.g80
Contig12845.0.g81,Contig12845.0.g81
Contig12846.0.g82,Contig12846.0.g82
Contig12847.0.g83,Contig12847.0.g83
Contig12848.0.g84,Contig12848.0.g84
Contig1285.0.1.g39,Contig1285.0.1.g39
Contig1285.1.g61,Contig1285.1.g61
Contig12850.0.2.g85,Contig12850.0.2.g85
Contig12851.0.g82,Contig12851.0.g82
Contig12851.0.g83,Contig12851.0.g83
Contig12851.0.g84,Contig12851.0.g84
Contig12852.0.g81,Contig12852.0.g81
Contig12853.0.g80,Contig12853.0.g80
Contig12854.0.g91,Contig12854.0.g91
Contig12854.0.g92,Contig12854.0.g92
Contig12855.0.g89,Contig12855.0.g89
Contig12855.0.g90,Contig12855.0.g90
Contig12856.0.g88,Contig12856.0.g88
Contig12857.0.g86,Contig12857.0.g86
Contig12857.0.g87,Contig12857.0.g87
Contig12858.0.g94,Contig12858.0.g94
Contig12859.0.g93,Contig12859.0.g93
Contig1286.0.g38,Contig1286.0.g38
Contig1286.1.g62,Contig1286.1.g62
Contig12860.0.0.g1,Contig12860.0.0.g1
Contig12861.0.g2,Contig12861.0.g2
Contig12863.0.g108,Contig12863.0.g108
Contig12864.0.g7,Contig12864.0.g7
Contig12865.0.g8,Contig12865.0.g8
Contig12866.0.g3,Contig12866.0.g3
Contig12866.0.g4,Contig12866.0.g4
Contig12867.0.g5,Contig12867.0.g5
Contig12867.0.g6,Contig12867.0.g6
Contig1287.1.g63,Contig1287.1.g63
Contig1287.1.g64,Contig1287.1.g64
Contig1287.1.g65,Contig1287.1.g65
Contig12870.0.g3,Contig12870.0.g3
Contig12871.0.g1,Contig12871.0.g1
Contig12871.0.g2,Contig12871.0.g2
Contig12872.0.g5,Contig12872.0.g5
Contig12873.0.g4,Contig12873.0.g4
Contig12874.0.g119,Contig12874.0.g119
Contig12875.0.1.g118,Contig12875.0.1.g118
Contig12876.0.0.g122,Contig12876.0.0.g122
Contig12877.0.0.g120,Contig12877.0.0.g120
Contig12877.0.1.g121,Contig12877.0.1.g121
Contig12878.0.g7,Contig12878.0.g7
Contig12879.0.g6,Contig12879.0.g6
Contig1288.0.g45,Contig1288.0.g45
Contig1288.1.g66,Contig1288.1.g66
Contig12881.0.g105,Contig12881.0.g105
Contig12883.0.g106,Contig12883.0.g106
Contig12884.0.g100,Contig12884.0.g100
Contig12885.0.g101,Contig12885.0.g101
Contig12886.0.g102,Contig12886.0.g102
Contig12886.0.g103,Contig12886.0.g103
Contig12887.0.g104,Contig12887.0.g104
Contig12888.0.g107,Contig12888.0.g107
Contig12889.0.g108,Contig12889.0.g108
Contig1289.0.g44,Contig1289.0.g44
Contig1289.1.g67,Contig1289.1.g67
Contig1289.1.g68,Contig1289.1.g68
Contig1289.1.g69,Contig1289.1.g69
Contig1289.1.g70,Contig1289.1.g70
Contig12890.0.g102,Contig12890.0.g102
Contig12890.0.g103,Contig12890.0.g103
Contig12891.0.g101,Contig12891.0.g101
Contig12892.0.g99,Contig12892.0.g99
Contig12892.0.g100,Contig12892.0.g100
Contig12893.0.g98,Contig12893.0.g98
Contig12894.0.g97,Contig12894.0.g97
Contig12895.0.2.g96,Contig12895.0.2.g96
Contig12896.0.g95,Contig12896.0.g95
Contig12898.0.g105,Contig12898.0.g105
Contig12899.0.g104,Contig12899.0.g104
Contig129.1.g127,Contig129.1.g127
Contig1290.0.g6,Contig1290.0.g6
Contig1290.0.g7,Contig1290.0.g7
Contig1290.1.g71,Contig1290.1.g71
Contig12900.0.g40,Contig12900.0.g40
Contig12901.0.g39,Contig12901.0.g39
Contig12902.0.g42,Contig12902.0.g42
Contig12903.0.g41,Contig12903.0.g41
Contig12904.0.g94,Contig12904.0.g94
Contig12905.0.g36,Contig12905.0.g36
Contig12906.0.g38,Contig12906.0.g38
Contig12907.0.g37,Contig12907.0.g37
Contig12908.0.g43,Contig12908.0.g43
Contig12910.0.g107,Contig12910.0.g107
Contig12911.0.g108,Contig12911.0.g108
Contig12912.0.g105,Contig12912.0.g105
Contig12913.0.g106,Contig12913.0.g106
Contig12914.0.g112,Contig12914.0.g112
Contig12915.0.g113,Contig12915.0.g113
Contig12916.0.g109,Contig12916.0.g109
Contig12917.0.g110,Contig12917.0.g110
Contig12917.0.g111,Contig12917.0.g111
Contig12918.0.g102,Contig12918.0.g102
Contig12918.0.g103,Contig12918.0.g103
Contig12919.0.g104,Contig12919.0.g104
Contig1292.0.g8,Contig1292.0.g8
Contig1292.1.g72,Contig1292.1.g72
Contig12920.0.g92,Contig12920.0.g92
Contig12921.0.1.g100,Contig12921.0.1.g100
Contig12921.0.1.g101,Contig12921.0.1.g101
Contig12922.0.g89,Contig12922.0.g89
Contig12922.0.g90,Contig12922.0.g90
Contig12923.0.1.g88,Contig12923.0.1.g88
Contig12924.0.g98,Contig12924.0.g98
Contig12925.0.g103,Contig12925.0.g103
Contig12925.0.g104,Contig12925.0.g104
Contig12926.0.g94,Contig12926.0.g94
Contig12927.0.g93,Contig12927.0.g93
Contig12928.0.g109,Contig12928.0.g109
Contig12929.0.g108,Contig12929.0.g108
Contig1293.0.g9,Contig1293.0.g9
Contig1293.1.g73,Contig1293.1.g73
Contig1293.1.g74,Contig1293.1.g74
Contig12931.0.g112,Contig12931.0.g112
Contig12932.0.g51,Contig12932.0.g51
Contig12933.0.g52,Contig12933.0.g52
Contig12933.0.g53,Contig12933.0.g53
Contig12934.0.g54,Contig12934.0.g54
Contig12935.0.1.g2,Contig12935.0.1.g2
Contig12935.0.1.g3,Contig12935.0.1.g3
Contig12937.0.g7,Contig12937.0.g7
Contig12939.0.g57,Contig12939.0.g57
Contig1294.0.g10,Contig1294.0.g10
Contig1294.1.g75,Contig1294.1.g75
Contig1294.1.g76,Contig1294.1.g76
Contig12940.0.g42,Contig12940.0.g42
Contig12941.0.g41,Contig12941.0.g41
Contig12942.0.g44,Contig12942.0.g44
Contig12943.0.g43,Contig12943.0.g43
Contig12944.0.1.g46,Contig12944.0.1.g46
Contig12945.0.g45,Contig12945.0.g45
Contig12946.0.g48,Contig12946.0.g48
Contig12947.0.g47,Contig12947.0.g47
Contig12948.0.g51,Contig12948.0.g51
Contig12949.0.g49,Contig12949.0.g49
Contig12949.0.g50,Contig12949.0.g50
Contig1295.0.g11,Contig1295.0.g11
Contig1295.1.g77,Contig1295.1.g77
Contig12951.0.g51,Contig12951.0.g51
Contig12952.0.g49,Contig12952.0.g49
Contig12953.0.2.g50,Contig12953.0.2.g50
Contig12954.0.g46,Contig12954.0.g46
Contig12954.0.g47,Contig12954.0.g47
Contig12955.0.g48,Contig12955.0.g48
Contig12956.0.g31,Contig12956.0.g31
Contig12957.0.g32,Contig12957.0.g32
Contig12958.0.g58,Contig12958.0.g58
Contig12959.0.g59,Contig12959.0.g59
Contig1296.0.g12,Contig1296.0.g12
Contig1296.1.g78,Contig1296.1.g78
Contig1296.1.g79,Contig1296.1.g79
Contig1296.1.g80,Contig1296.1.g80
Contig12960.0.g6,Contig12960.0.g6
Contig12962.0.g5,Contig12962.0.g5
Contig12963.0.1.g3,Contig12963.0.1.g3
Contig12963.0.1.g4,Contig12963.0.1.g4
Contig12964.0.g2,Contig12964.0.g2
Contig12965.0.g1,Contig12965.0.g1
Contig12967.0.g110,Contig12967.0.g110
Contig12969.0.g109,Contig12969.0.g109
Contig1297.0.1.g13,Contig1297.0.1.g13
Contig1297.1.g81,Contig1297.1.g81
Contig12971.0.g54,Contig12971.0.g54
Contig12972.0.g55,Contig12972.0.g55
Contig12973.0.g56,Contig12973.0.g56
Contig12974.0.g50,Contig12974.0.g50
Contig12975.0.g51,Contig12975.0.g51
Contig12976.0.g52,Contig12976.0.g52
Contig12977.0.0.g53,Contig12977.0.0.g53
Contig12978.0.g48,Contig12978.0.g48
Contig12979.0.g49,Contig12979.0.g49
Contig1298.0.g14,Contig1298.0.g14
Contig1298.1.g82,Contig1298.1.g82
Contig12980.0.g22,Contig12980.0.g22
Contig12980.0.g23,Contig12980.0.g23
Contig12981.0.g21,Contig12981.0.g21
Contig12983.0.g24,Contig12983.0.g24
Contig12983.0.g25,Contig12983.0.g25
Contig12984.0.g17,Contig12984.0.g17
Contig12984.0.g18,Contig12984.0.g18
Contig12985.0.g15,Contig12985.0.g15
Contig12985.0.g16,Contig12985.0.g16
Contig12986.0.g20,Contig12986.0.g20
Contig12987.0.g19,Contig12987.0.g19
Contig12988.0.g51,Contig12988.0.g51
Contig12989.0.g49,Contig12989.0.g49
Contig12989.0.g50,Contig12989.0.g50
Contig1299.0.g15,Contig1299.0.g15
Contig1299.1.g83,Contig1299.1.g83
Contig12990.0.g45,Contig12990.0.g45
Contig12991.0.g63,Contig12991.0.g63
Contig12991.0.g64,Contig12991.0.g64
Contig12992.0.g43,Contig12992.0.g43
Contig12992.0.g44,Contig12992.0.g44
Contig12993.0.g61,Contig12993.0.g61
Contig12993.0.g62,Contig12993.0.g62
Contig12995.0.g106,Contig12995.0.g106
Contig12997.0.g83,Contig12997.0.g83
Contig12999.0.g6,Contig12999.0.g6
Contig13.1.g82,Contig13.1.g82
Contig130.0.g77,Contig130.0.g77
Contig130.1.g128,Contig130.1.g128
Contig1300.0.g22,Contig1300.0.g22
Contig1300.0.g23,Contig1300.0.g23
Contig1300.1.g84,Contig1300.1.g84
Contig13000.0.g51,Contig13000.0.g51
Contig13001.0.0.g50,Contig13001.0.0.g50
Contig13002.0.g49,Contig13002.0.g49
Contig13003.0.g48,Contig13003.0.g48
Contig13004.0.g47,Contig13004.0.g47
Contig13005.0.g46,Contig13005.0.g46
Contig13006.0.g45,Contig13006.0.g45
Contig13007.0.g44,Contig13007.0.g44
Contig13008.0.g43,Contig13008.0.g43
Contig13009.0.0.g41,Contig13009.0.0.g41
Contig13009.0.0.g42,Contig13009.0.0.g42
Contig1301.0.g24,Contig1301.0.g24
Contig1301.1.g85,Contig1301.1.g85
Contig13010.0.1.g91,Contig13010.0.1.g91
Contig13011.0.g92,Contig13011.0.g92
Contig13012.0.g93,Contig13012.0.g93
Contig13013.0.g94,Contig13013.0.g94
Contig13014.0.g86,Contig13014.0.g86
Contig13014.0.g87,Contig13014.0.g87
Contig13015.0.g88,Contig13015.0.g88
Contig13016.0.g89,Contig13016.0.g89
Contig13017.0.g90,Contig13017.0.g90
Contig13018.0.g84,Contig13018.0.g84
Contig13019.0.1.g85,Contig13019.0.1.g85
Contig1302.1.g86,Contig1302.1.g86
Contig13020.0.g32,Contig13020.0.g32
Contig13021.0.g31,Contig13021.0.g31
Contig13022.0.g35,Contig13022.0.g35
Contig13023.0.g33,Contig13023.0.g33
Contig13023.0.g34,Contig13023.0.g34
Contig13024.0.g37,Contig13024.0.g37
Contig13025.0.g36,Contig13025.0.g36
Contig13026.0.0.g39,Contig13026.0.0.g39
Contig13026.0.1.g40,Contig13026.0.1.g40
Contig13027.0.g38,Contig13027.0.g38
Contig13028.0.1.g42,Contig13028.0.1.g42
Contig13029.0.g41,Contig13029.0.g41
Contig1303.0.g21,Contig1303.0.g21
Contig1303.1.g87,Contig1303.1.g87
Contig13030.0.g102,Contig13030.0.g102
Contig13031.0.0.g103,Contig13031.0.0.g103
Contig13031.0.1.g104,Contig13031.0.1.g104
Contig13032.0.0.g100,Contig13032.0.0.g100
Contig13033.0.g101,Contig13033.0.g101
Contig13034.0.g98,Contig13034.0.g98
Contig13035.0.g99,Contig13035.0.g99
Contig13037.0.g97,Contig13037.0.g97
Contig13038.0.g105,Contig13038.0.g105
Contig13039.0.g106,Contig13039.0.g106
Contig1304.0.g19,Contig1304.0.g19
Contig1304.1.g88,Contig1304.1.g88
Contig13040.0.g16,Contig13040.0.g16
Contig13041.0.g14,Contig13041.0.g14
Contig13041.0.g15,Contig13041.0.g15
Contig13042.0.g13,Contig13042.0.g13
Contig13043.0.g12,Contig13043.0.g12
Contig13044.0.g21,Contig13044.0.g21
Contig13045.0.1.g19,Contig13045.0.1.g19
Contig13045.0.1.g20,Contig13045.0.1.g20
Contig13046.0.g18,Contig13046.0.g18
Contig13047.0.g17,Contig13047.0.g17
Contig13048.0.g23,Contig13048.0.g23
Contig13049.0.g22,Contig13049.0.g22
Contig1305.0.g20,Contig1305.0.g20
Contig1305.1.g89,Contig1305.1.g89
Contig1305.1.g90,Contig1305.1.g90
Contig13050.0.g42,Contig13050.0.g42
Contig13050.0.g43,Contig13050.0.g43
Contig13051.0.g44,Contig13051.0.g44
Contig13052.0.g45,Contig13052.0.g45
Contig13053.0.g46,Contig13053.0.g46
Contig13054.0.g47,Contig13054.0.g47
Contig13055.0.g48,Contig13055.0.g48
Contig13056.0.g49,Contig13056.0.g49
Contig13057.0.g50,Contig13057.0.g50
Contig13058.0.g51,Contig13058.0.g51
Contig13059.0.g52,Contig13059.0.g52
Contig1306.0.g16,Contig1306.0.g16
Contig1306.0.g17,Contig1306.0.g17
Contig1306.1.g91,Contig1306.1.g91
Contig1306.1.g92,Contig1306.1.g92
Contig13060.0.g27,Contig13060.0.g27
Contig13062.0.1.g29,Contig13062.0.1.g29
Contig13063.0.0.g28,Contig13063.0.0.g28
Contig13064.0.g24,Contig13064.0.g24
Contig13065.0.g23,Contig13065.0.g23
Contig13066.0.g26,Contig13066.0.g26
Contig13067.0.g25,Contig13067.0.g25
Contig13068.0.g30,Contig13068.0.g30
Contig1307.0.g18,Contig1307.0.g18
Contig1307.1.g93,Contig1307.1.g93
Contig13071.0.g30,Contig13071.0.g30
Contig13071.0.g31,Contig13071.0.g31
Contig13072.0.g27,Contig13072.0.g27
Contig13072.0.g28,Contig13072.0.g28
Contig13073.0.g29,Contig13073.0.g29
Contig13074.0.g35,Contig13074.0.g35
Contig13075.0.g36,Contig13075.0.g36
Contig13076.0.g32,Contig13076.0.g32
Contig13076.0.g33,Contig13076.0.g33
Contig13077.0.g34,Contig13077.0.g34
Contig13078.0.g25,Contig13078.0.g25
Contig13079.0.g26,Contig13079.0.g26
Contig1308.0.g25,Contig1308.0.g25
Contig1308.1.g94,Contig1308.1.g94
Contig13080.0.g1,Contig13080.0.g1
Contig13081.0.g105,Contig13081.0.g105
Contig13082.0.g103,Contig13082.0.g103
Contig13082.0.g104,Contig13082.0.g104
Contig13083.0.g102,Contig13083.0.g102
Contig13084.0.g101,Contig13084.0.g101
Contig13085.0.g100,Contig13085.0.g100
Contig13086.0.g99,Contig13086.0.g99
Contig13087.0.g97,Contig13087.0.g97
Contig13087.0.g98,Contig13087.0.g98
Contig13088.0.g4,Contig13088.0.g4
Contig13089.0.g3,Contig13089.0.g3
Contig1309.1.g95,Contig1309.1.g95
Contig13090.0.g110,Contig13090.0.g110
Contig13090.0.g111,Contig13090.0.g111
Contig13091.0.g112,Contig13091.0.g112
Contig13092.0.g113,Contig13092.0.g113
Contig13093.0.g1,Contig13093.0.g1
Contig13094.0.g104,Contig13094.0.g104
Contig13094.0.g105,Contig13094.0.g105
Contig13094.0.g106,Contig13094.0.g106
Contig13095.0.g107,Contig13095.0.g107
Contig13096.0.g108,Contig13096.0.g108
Contig13097.0.g109,Contig13097.0.g109
Contig13098.0.g2,Contig13098.0.g2
Contig13099.0.g3,Contig13099.0.g3
Contig131.0.g76,Contig131.0.g76
Contig131.1.g129,Contig131.1.g129
Contig1310.1.g96,Contig1310.1.g96
Contig13100.0.g85,Contig13100.0.g85
Contig13101.0.g86,Contig13101.0.g86
Contig13102.0.0.g81,Contig13102.0.0.g81
Contig13102.0.1.g82,Contig13102.0.1.g82
Contig13103.0.0.g83,Contig13103.0.0.g83
Contig13103.0.0.g84,Contig13103.0.0.g84
Contig13104.0.g79,Contig13104.0.g79
Contig13105.0.g80,Contig13105.0.g80
Contig13106.0.g77,Contig13106.0.g77
Contig13107.0.0.g78,Contig13107.0.0.g78
Contig13109.0.g87,Contig13109.0.g87
Contig1311.0.1.g80,Contig1311.0.1.g80
Contig1311.1.g97,Contig1311.1.g97
Contig13110.0.0.g66,Contig13110.0.0.g66
Contig13110.0.0.g67,Contig13110.0.0.g67
Contig13111.0.g65,Contig13111.0.g65
Contig13112.0.g69,Contig13112.0.g69
Contig13113.0.g68,Contig13113.0.g68
Contig13114.0.g70,Contig13114.0.g70
Contig13116.0.g72,Contig13116.0.g72
Contig13117.0.g71,Contig13117.0.g71
Contig13118.0.g74,Contig13118.0.g74
Contig13119.0.g73,Contig13119.0.g73
Contig1312.0.1.g82,Contig1312.0.1.g82
Contig1312.1.g98,Contig1312.1.g98
Contig13120.0.g92,Contig13120.0.g92
Contig13121.0.g93,Contig13121.0.g93
Contig13122.0.1.g94,Contig13122.0.1.g94
Contig13123.0.g95,Contig13123.0.g95
Contig13124.0.g90,Contig13124.0.g90
Contig13126.0.0.g91,Contig13126.0.0.g91
Contig13128.0.g88,Contig13128.0.g88
Contig13129.0.g89,Contig13129.0.g89
Contig1313.0.1.g81,Contig1313.0.1.g81
Contig1313.1.g99,Contig1313.1.g99
Contig1313.1.g100,Contig1313.1.g100
Contig13130.0.0.g8,Contig13130.0.0.g8
Contig13131.0.g6,Contig13131.0.g6
Contig13131.0.g7,Contig13131.0.g7
Contig13132.0.g5,Contig13132.0.g5
Contig13133.0.g4,Contig13133.0.g4
Contig13134.0.g2,Contig13134.0.g2
Contig13134.0.g3,Contig13134.0.g3
Contig13135.0.g1,Contig13135.0.g1
Contig13137.0.g108,Contig13137.0.g108
Contig13139.0.g107,Contig13139.0.g107
Contig1314.0.g77,Contig1314.0.g77
Contig13140.0.g65,Contig13140.0.g65
Contig13141.0.g66,Contig13141.0.g66
Contig13142.0.g62,Contig13142.0.g62
Contig13143.0.g63,Contig13143.0.g63
Contig13143.0.g64,Contig13143.0.g64
Contig13144.0.g69,Contig13144.0.g69
Contig13145.0.g70,Contig13145.0.g70
Contig13146.0.g67,Contig13146.0.g67
Contig13147.0.g68,Contig13147.0.g68
Contig1315.1.g101,Contig1315.1.g101
Contig1315.1.g102,Contig1315.1.g102
Contig13150.0.g68,Contig13150.0.g68
Contig13151.0.0.g66,Contig13151.0.0.g66
Contig13151.0.1.g67,Contig13151.0.1.g67
Contig13152.0.0.g70,Contig13152.0.0.g70
Contig13152.0.1.g71,Contig13152.0.1.g71
Contig13153.0.g69,Contig13153.0.g69
Contig13154.0.g63,Contig13154.0.g63
Contig13155.0.g62,Contig13155.0.g62
Contig13156.0.g65,Contig13156.0.g65
Contig13157.0.1.g64,Contig13157.0.1.g64
Contig13158.0.g73,Contig13158.0.g73
Contig13159.0.g72,Contig13159.0.g72
Contig1316.0.g79,Contig1316.0.g79
Contig1316.1.g103,Contig1316.1.g103
Contig13161.0.g74,Contig13161.0.g74
Contig13163.0.g75,Contig13163.0.g75
Contig13164.0.0.g76,Contig13164.0.0.g76
Contig13164.0.1.g77,Contig13164.0.1.g77
Contig13166.0.g78,Contig13166.0.g78
Contig13166.0.g79,Contig13166.0.g79
Contig13168.0.g80,Contig13168.0.g80
Contig13168.0.g81,Contig13168.0.g81
Contig13169.0.g82,Contig13169.0.g82
Contig1317.0.g78,Contig1317.0.g78
Contig1317.1.g104,Contig1317.1.g104
Contig13170.0.g32,Contig13170.0.g32
Contig13171.0.g29,Contig13171.0.g29
Contig13171.0.g30,Contig13171.0.g30
Contig13171.0.g31,Contig13171.0.g31
Contig13172.0.g28,Contig13172.0.g28
Contig13173.0.g27,Contig13173.0.g27
Contig13174.0.g38,Contig13174.0.g38
Contig13175.0.g36,Contig13175.0.g36
Contig13175.0.g37,Contig13175.0.g37
Contig13176.0.g34,Contig13176.0.g34
Contig13176.0.g35,Contig13176.0.g35
Contig13177.0.g33,Contig13177.0.g33
Contig13178.0.g40,Contig13178.0.g40
Contig13179.0.g39,Contig13179.0.g39
Contig1318.0.g85,Contig1318.0.g85
Contig1318.0.g86,Contig1318.0.g86
Contig1318.0.g87,Contig1318.0.g87
Contig1318.1.g105,Contig1318.1.g105
Contig13180.0.g7,Contig13180.0.g7
Contig13181.0.g8,Contig13181.0.g8
Contig13182.0.g4,Contig13182.0.g4
Contig13182.0.g5,Contig13182.0.g5
Contig13183.0.g97,Contig13183.0.g97
Contig13184.0.g3,Contig13184.0.g3
Contig13186.0.g1,Contig13186.0.g1
Contig13187.0.g2,Contig13187.0.g2
Contig13188.0.g109,Contig13188.0.g109
Contig13189.0.g110,Contig13189.0.g110
Contig1319.0.g83,Contig1319.0.g83
Contig1319.0.g84,Contig1319.0.g84
Contig1319.1.g106,Contig1319.1.g106
Contig1319.1.g107,Contig1319.1.g107
Contig13190.0.g25,Contig13190.0.g25
Contig13191.0.g24,Contig13191.0.g24
Contig13193.0.g26,Contig13193.0.g26
Contig13194.0.g28,Contig13194.0.g28
Contig13195.0.g27,Contig13195.0.g27
Contig13197.0.g29,Contig13197.0.g29
Contig13198.0.g23,Contig13198.0.g23
Contig13199.0.g22,Contig13199.0.g22
Contig132.0.g78,Contig132.0.g78
Contig132.1.g130,Contig132.1.g130
Contig1320.1.g108,Contig1320.1.g108
Contig13200.0.g51,Contig13200.0.g51
Contig13201.0.g50,Contig13201.0.g50
Contig13202.0.g53,Contig13202.0.g53
Contig13203.0.g52,Contig13203.0.g52
Contig13204.0.g45,Contig13204.0.g45
Contig13205.0.g44,Contig13205.0.g44
Contig13206.0.0.g47,Contig13206.0.0.g47
Contig13206.0.0.g48,Contig13206.0.0.g48
Contig13206.0.1.g49,Contig13206.0.1.g49
Contig13207.0.g46,Contig13207.0.g46
Contig13208.0.g43,Contig13208.0.g43
Contig13209.0.g42,Contig13209.0.g42
Contig1321.0.g62,Contig1321.0.g62
Contig1321.1.g109,Contig1321.1.g109
Contig13211.0.g84,Contig13211.0.g84
Contig13212.0.g96,Contig13212.0.g96
Contig13213.0.g97,Contig13213.0.g97
Contig13215.0.g102,Contig13215.0.g102
Contig13216.0.g100,Contig13216.0.g100
Contig13217.0.g101,Contig13217.0.g101
Contig13218.0.g85,Contig13218.0.g85
Contig1322.0.g63,Contig1322.0.g63
Contig13221.0.g5,Contig13221.0.g5
Contig13223.0.g4,Contig13223.0.g4
Contig13224.0.1.g9,Contig13224.0.1.g9
Contig13224.0.1.g10,Contig13224.0.1.g10
Contig13225.0.g8,Contig13225.0.g8
Contig13226.0.g11,Contig13226.0.g11
Contig13227.0.1.g6,Contig13227.0.1.g6
Contig13229.0.g3,Contig13229.0.g3
Contig1323.0.g64,Contig1323.0.g64
Contig1323.1.g110,Contig1323.1.g110
Contig13230.0.g96,Contig13230.0.g96
Contig13231.0.g97,Contig13231.0.g97
Contig13232.0.g98,Contig13232.0.g98
Contig13234.0.g100,Contig13234.0.g100
Contig13235.0.g101,Contig13235.0.g101
Contig13236.0.g102,Contig13236.0.g102
Contig13237.0.g1,Contig13237.0.g1
Contig13239.0.g5,Contig13239.0.g5
Contig1324.0.g65,Contig1324.0.g65
Contig1324.0.g66,Contig1324.0.g66
Contig1324.1.g111,Contig1324.1.g111
Contig1324.1.g112,Contig1324.1.g112
Contig13240.0.g73,Contig13240.0.g73
Contig13240.0.g74,Contig13240.0.g74
Contig13241.0.g72,Contig13241.0.g72
Contig13242.0.g79,Contig13242.0.g79
Contig13243.0.g75,Contig13243.0.g75
Contig13243.0.g76,Contig13243.0.g76
Contig13243.0.g77,Contig13243.0.g77
Contig13243.0.g78,Contig13243.0.g78
Contig13244.0.g81,Contig13244.0.g81
Contig13245.0.g80,Contig13245.0.g80
Contig13246.0.g83,Contig13246.0.g83
Contig13246.0.g84,Contig13246.0.g84
Contig13247.0.g109,Contig13247.0.g109
Contig13248.0.g70,Contig13248.0.g70
Contig13249.0.g69,Contig13249.0.g69
Contig1325.0.g67,Contig1325.0.g67
Contig1325.1.g113,Contig1325.1.g113
Contig1325.1.g114,Contig1325.1.g114
Contig1325.1.g115,Contig1325.1.g115
Contig13250.0.g92,Contig13250.0.g92
Contig13251.0.g93,Contig13251.0.g93
Contig13252.0.g91,Contig13252.0.g91
Contig13254.0.g75,Contig13254.0.g75
Contig13254.0.g76,Contig13254.0.g76
Contig13255.0.g77,Contig13255.0.g77
Contig13256.0.g73,Contig13256.0.g73
Contig13256.0.g74,Contig13256.0.g74
Contig13258.0.g86,Contig13258.0.g86
Contig13259.0.2.g87,Contig13259.0.2.g87
Contig1326.0.g68,Contig1326.0.g68
Contig1326.1.g116,Contig1326.1.g116
Contig13260.0.1.g95,Contig13260.0.1.g95
Contig13261.0.g87,Contig13261.0.g87
Contig13261.0.g88,Contig13261.0.g88
Contig13261.0.g89,Contig13261.0.g89
Contig13261.0.g90,Contig13261.0.g90
Contig13261.0.g91,Contig13261.0.g91
Contig13261.0.g92,Contig13261.0.g92
Contig13261.0.g93,Contig13261.0.g93
Contig13261.0.g94,Contig13261.0.g94
Contig13262.0.g86,Contig13262.0.g86
Contig13263.0.g85,Contig13263.0.g85
Contig13264.0.g84,Contig13264.0.g84
Contig13265.0.g82,Contig13265.0.g82
Contig13265.0.g83,Contig13265.0.g83
Contig13266.0.g80,Contig13266.0.g80
Contig13266.0.g81,Contig13266.0.g81
Contig13267.0.g79,Contig13267.0.g79
Contig13269.0.g96,Contig13269.0.g96
Contig1327.0.g69,Contig1327.0.g69
Contig1327.1.g117,Contig1327.1.g117
Contig13270.0.g65,Contig13270.0.g65
Contig13271.0.g66,Contig13271.0.g66
Contig13273.0.g67,Contig13273.0.g67
Contig13273.0.g68,Contig13273.0.g68
Contig13274.0.g60,Contig13274.0.g60
Contig13275.0.g61,Contig13275.0.g61
Contig13276.0.g62,Contig13276.0.g62
Contig13277.0.g63,Contig13277.0.g63
Contig13277.0.g64,Contig13277.0.g64
Contig13278.0.g69,Contig13278.0.g69
Contig1328.0.g60,Contig1328.0.g60
Contig1328.1.g118,Contig1328.1.g118
Contig13280.0.g31,Contig13280.0.g31
Contig13280.0.g32,Contig13280.0.g32
Contig13281.0.g29,Contig13281.0.g29
Contig13281.0.g30,Contig13281.0.g30
Contig13282.0.g34,Contig13282.0.g34
Contig13283.0.g33,Contig13283.0.g33
Contig13285.0.g25,Contig13285.0.g25
Contig13285.0.g26,Contig13285.0.g26
Contig13286.0.0.g28,Contig13286.0.0.g28
Contig13287.0.g27,Contig13287.0.g27
Contig13288.0.g36,Contig13288.0.g36
Contig13288.0.g37,Contig13288.0.g37
Contig13289.0.g35,Contig13289.0.g35
Contig1329.0.g61,Contig1329.0.g61
Contig1329.1.g119,Contig1329.1.g119
Contig13290.0.g105,Contig13290.0.g105
Contig13291.0.g1,Contig13291.0.g1
Contig13292.0.g102,Contig13292.0.g102
