primary,oxydb_mac_gene_2020
g18028,g18028
g18029,g18029
g14866,g14866
g41933,g41933
g2352,g2352
g38460,g38460
g33907,g33907
g30882,g30882
g3332,g3332
g25475,g25475
g45478,g45478
g14081,g14081
g11387,g11387
g37826,g37826
g1270,g1270
g19712,g19712
g19698,g19698
g15465,g15465
g15466,g15466
g15467,g15467
g42218,g42218
g4537,g4537
g34899,g34899
g34900,g34900
g4620,g4620
g39394,g39394
g28363,g28363
g34222,g34222
g37425,g37425
g6066,g6066
g13904,g13904
g8965,g8965
g10264,g10264
g10265,g10265
g17993,g17993
g19313,g19313
g36879,g36879
g9096,g9096
g25924,g25924
g9182,g9182
g9183,g9183
g16905,g16905
g16906,g16906
g28885,g28885
g34072,g34072
g13444,g13444
g13445,g13445
g34281,g34281
g34282,g34282
g31111,g31111
g28030,g28030
g28031,g28031
g10842,g10842
g10843,g10843
g41455,g41455
g39826,g39826
g28621,g28621
g28622,g28622
g17587,g17587
g17588,g17588
g17591,g17591
g17592,g17592
g17598,g17598
g17599,g17599
g17600,g17600
g7040,g7040
g7041,g7041
g2946,g2946
g2947,g2947
g45177,g45177
g45178,g45178
g40745,g40745
g34295,g34295
g36676,g36676
g42747,g42747
g42748,g42748
g34990,g34990
g4478,g4478
g41699,g41699
g41700,g41700
g45370,g45370
g21738,g21738
g8272,g8272
g27812,g27812
g23560,g23560
g23561,g23561
g32693,g32693
g32694,g32694
g12038,g12038
g40148,g40148
g12795,g12795
g5819,g5819
g11649,g11649
g27352,g27352
g47620,g47620
g47621,g47621
g47622,g47622
g18080,g18080
g18081,g18081
g42665,g42665
g42666,g42666
g45694,g45694
g37632,g37632
g37633,g37633
g1827,g1827
g1828,g1828
g9608,g9608
g9609,g9609
g20959,g20959
g19374,g19374
g31853,g31853
g31859,g31859
g31872,g31872
g42455,g42455
g48205,g48205
g28876,g28876
g27917,g27917
g18407,g18407
g21691,g21691
g21673,g21673
g33058,g33058
g28424,g28424
g22510,g22510
g41165,g41165
g36754,g36754
g24718,g24718
g12143,g12143
g5147,g5147
g13695,g13695
g11955,g11955
g13704,g13704
g39155,g39155
g19240,g19240
g13436,g13436
g13438,g13438
g13440,g13440
g18976,g18976
g9718,g9718
g18974,g18974
g45646,g45646
g25452,g25452
g642,g642
g656,g656
g645,g645
g675,g675
g14803,g14803
g14804,g14804
g24941,g24941
g24942,g24942
g24935,g24935
g24936,g24936
g47369,g47369
g5526,g5526
g5527,g5527
g40637,g40637
g9400,g9400
g47546,g47546
g24461,g24461
g26454,g26454
g20657,g20657
g41930,g41930
g19666,g19666
g38932,g38932
g47520,g47520
g47521,g47521
g16499,g16499
g16500,g16500
g16501,g16501
g29030,g29030
g29031,g29031
g29032,g29032
g10753,g10753
g10767,g10767
g16484,g16484
g35937,g35937
g5278,g5278
g22543,g22543
g28511,g28511
g22538,g22538
g22552,g22552
g28213,g28213
g42943,g42943
g46247,g46247
g7852,g7852
g32703,g32703
g32709,g32709
g32714,g32714
g25584,g25584
g25580,g25580
g32740,g32740
g32741,g32741
g32742,g32742
g7119,g7119
g7120,g7120
g7121,g7121
g7130,g7130
g7131,g7131
g43725,g43725
g43726,g43726
g29642,g29642
g17712,g17712
g17713,g17713
g17714,g17714
g42595,g42595
g42596,g42596
g42597,g42597
g19032,g19032
g19049,g19049
g47490,g47490
g47491,g47491
g6163,g6163
g18040,g18040
g30881,g30881
g45533,g45533
g455,g455
g39419,g39419
g10631,g10631
g14953,g14953
g30012,g30012
g30013,g30013
g23402,g23402
g23403,g23403
g23414,g23414
g23415,g23415
g40879,g40879
g43611,g43611
g43612,g43612
g32608,g32608
g32609,g32609
g6474,g6474
g24742,g24742
g23425,g23425
g23426,g23426
g25817,g25817
g25818,g25818
g29149,g29149
g33015,g33015
g33619,g33619
g20178,g20178
g7038,g7038
g37430,g37430
g42974,g42974
g10493,g10493
g37422,g37422
g37433,g37433
g40444,g40444
g11066,g11066
g14877,g14877
g10234,g10234
g2137,g2137
g1277,g1277
g41353,g41353
g25418,g25418
g8025,g8025
g19191,g19191
g19192,g19192
g14504,g14504
g14505,g14505
g19202,g19202
g47557,g47557
g47558,g47558
g44881,g44881
g35077,g35077
g3472,g3472
g12201,g12201
g3481,g3481
g3486,g3486
g39738,g39738
g28527,g28527
g19907,g19907
g45073,g45073
g19154,g19154
g36348,g36348
g45175,g45175
g39806,g39806
g39807,g39807
g18784,g18784
g18785,g18785
g11424,g11424
g34238,g34238
g36611,g36611
g45841,g45841
g40038,g40038
g24298,g24298
g31168,g31168
g6992,g6992
g6993,g6993
g16348,g16348
g16349,g16349
g7002,g7002
g40174,g40174
g40175,g40175
g40176,g40176
g39197,g39197
g39198,g39198
g39199,g39199
g39200,g39200
g4611,g4611
g21087,g21087
g4615,g4615
g44263,g44263
g44264,g44264
g36414,g36414
g36415,g36415
g19200,g19200
g19201,g19201
g36408,g36408
g29595,g29595
g6410,g6410
g27986,g27986
g27981,g27981
g27989,g27989
g31718,g31718
g1073,g1073
g45103,g45103
g40586,g40586
g25524,g25524
g5817,g5817
g5818,g5818
g1639,g1639
g1640,g1640
g43642,g43642
g43643,g43643
g41130,g41130
g22401,g22401
g15635,g15635
g17457,g17457
g3848,g3848
g3860,g3860
g24081,g24081
g22763,g22763
g22774,g22774
g40954,g40954
g24799,g24799
g43669,g43669
g32959,g32959
g32960,g32960
g32961,g32961
g29107,g29107
g29108,g29108
g29109,g29109
g32759,g32759
g23690,g23690
g43505,g43505
g47121,g47121
g47122,g47122
g2246,g2246
g2247,g2247
g14633,g14633
g31046,g31046
g14635,g14635
g14639,g14639
g14641,g14641
g43129,g43129
g16694,g16694
g1467,g1467
g44245,g44245
g14846,g14846
g11030,g11030
g6476,g6476
g34511,g34511
g46451,g46451
g37637,g37637
g10278,g10278
g42000,g42000
g43219,g43219
g7813,g7813
g2824,g2824
g39554,g39554
g10545,g10545
g2028,g2028
g3164,g3164
g28790,g28790
g25106,g25106
g25107,g25107
g36100,g36100
g6260,g6260
g6261,g6261
g20088,g20088
g20089,g20089
g2593,g2593
g2594,g2594
g20101,g20101
g20102,g20102
g2602,g2602
g2603,g2603
g2604,g2604
g13417,g13417
g36775,g36775
g21697,g21697
g355,g355
g13666,g13666
g28736,g28736
g5572,g5572
g5573,g5573
g5596,g5596
g33575,g33575
g41626,g41626
g30880,g30880
g7798,g7798
g16965,g16965
g31285,g31285
g31286,g31286
g8526,g8526
g37682,g37682
g37683,g37683
g35541,g35541
g35542,g35542
g4279,g4279
g18430,g18430
g34046,g34046
g42653,g42653
g42654,g42654
g710,g710
g711,g711
g25463,g25463
g25464,g25464
g688,g688
g706,g706
g18001,g18001
g23378,g23378
g40150,g40150
g9127,g9127
g792,g792
g36794,g36794
g36795,g36795
g25850,g25850
g25851,g25851
g25854,g25854
g41402,g41402
g5665,g5665
g25264,g25264
g17283,g17283
g6385,g6385
g6401,g6401
g6426,g6426
g41493,g41493
g32591,g32591
g43433,g43433
g40601,g40601
g8300,g8300
g45211,g45211
g45212,g45212
g36041,g36041
g5047,g5047
g40911,g40911
g2411,g2411
g38483,g38483
g40912,g40912
g44806,g44806
g25918,g25918
g25920,g25920
g15906,g15906
g25593,g25593
g227,g227
g228,g228
g17610,g17610
g17611,g17611
g38054,g38054
g38055,g38055
g270,g270
g271,g271
g244,g244
g245,g245
g295,g295
g296,g296
g7320,g7320
g28008,g28008
g4951,g4951
g1516,g1516
g17603,g17603
g43249,g43249
g406,g406
g32750,g32750
g36333,g36333
g44282,g44282
g44283,g44283
g12850,g12850
g12851,g12851
g27385,g27385
g27386,g27386
g17767,g17767
g17768,g17768
g3179,g3179
g3180,g3180
g10815,g10815
g10816,g10816
g10827,g10827
g10828,g10828
g34907,g34907
g34908,g34908
g35847,g35847
g35848,g35848
g30541,g30541
g16065,g16065
g47154,g47154
g10612,g10612
g10613,g10613
g4594,g4594
g4595,g4595
g1724,g1724
g1725,g1725
g1717,g1717
g1718,g1718
g32888,g32888
g32833,g32833
g45034,g45034
g37440,g37440
g33795,g33795
g43958,g43958
g41750,g41750
g41262,g41262
g6517,g6517
g31575,g31575
g8303,g8303
g32217,g32217
g24312,g24312
g24313,g24313
g24314,g24314
g44910,g44910
g41380,g41380
g14983,g14983
g47176,g47176
g3342,g3342
g3361,g3361
g18738,g18738
g704,g704
g28988,g28988
g28993,g28993
g44169,g44169
g16833,g16833
g16834,g16834
g1874,g1874
g1875,g1875
g7968,g7968
g33192,g33192
g43189,g43189
g46123,g46123
g46124,g46124
g46125,g46125
g11079,g11079
g11080,g11080
g21353,g21353
g21354,g21354
g10458,g10458
g46105,g46105
g46260,g46260
g29457,g29457
g45159,g45159
g35498,g35498
g12527,g12527
g10357,g10357
g16658,g16658
g17115,g17115
g17116,g17116
g9429,g9429
g9430,g9430
g39445,g39445
g10706,g10706
g15580,g15580
g34923,g34923
g17675,g17675
g24287,g24287
g1475,g1475
g9955,g9955
g16168,g16168
g16176,g16176
g34112,g34112
g34113,g34113
g28175,g28175
g28176,g28176
g28189,g28189
g28190,g28190
g36608,g36608
g22922,g22922
g4390,g4390
g4385,g4385
g21364,g21364
g10144,g10144
g14484,g14484
g14485,g14485
g14486,g14486
g47339,g47339
g47340,g47340
g47341,g47341
g286,g286
g287,g287
g14755,g14755
g14756,g14756
g299,g299
g300,g300
g293,g293
g294,g294
g7588,g7588
g11230,g11230
g1167,g1167
g1160,g1160
g30442,g30442
g30443,g30443
g18827,g18827
g18828,g18828
g18833,g18833
g18839,g18839
g35101,g35101
g4657,g4657
g2369,g2369
g10888,g10888
g39437,g39437
g44551,g44551
g44552,g44552
g44553,g44553
g44554,g44554
g18366,g18366
g18367,g18367
g34680,g34680
g34681,g34681
g18375,g18375
g48163,g48163
g24123,g24123
g22792,g22792
g22796,g22796
g22799,g22799
g15375,g15375
g25837,g25837
g25838,g25838
g20900,g20900
g29015,g29015
g47184,g47184
g23939,g23939
g23940,g23940
g44674,g44674
g3098,g3098
g39318,g39318
g47918,g47918
g47919,g47919
g4798,g4798
g4799,g4799
g8810,g8810
g8811,g8811
g40398,g40398
g31434,g31434
g43337,g43337
g13954,g13954
g28178,g28178
g26402,g26402
g9777,g9777
g46584,g46584
g29041,g29041
g20916,g20916
g30520,g30520
g10007,g10007
g16961,g16961
g18240,g18240
g43236,g43236
g3242,g3242
g2985,g2985
g2987,g2987
g18203,g18203
g31050,g31050
g6025,g6025
g4598,g4598
g47695,g47695
g7352,g7352
g31520,g31520
g40383,g40383
g22845,g22845
g41107,g41107
g46716,g46716
g8624,g8624
g30849,g30849
g38681,g38681
g16538,g16538
g15395,g15395
g13731,g13731
g13737,g13737
g15230,g15230
g36372,g36372
g80,g80
g36887,g36887
g31419,g31419
g7744,g7744
g2205,g2205
g41895,g41895
g14340,g14340
g23318,g23318
g19253,g19253
g19254,g19254
g1419,g1419
g1420,g1420
g1424,g1424
g1425,g1425
g1433,g1433
g1434,g1434
g1444,g1444
g1445,g1445
g6295,g6295
g6305,g6305
g14203,g14203
g29533,g29533
g2643,g2643
g44472,g44472
g44473,g44473
g39101,g39101
g39102,g39102
g9016,g9016
g9017,g9017
g12195,g12195
g12196,g12196
g27223,g27223
g27224,g27224
g22144,g22144
g33621,g33621
g33641,g33641
g32793,g32793
g32794,g32794
g7662,g7662
g1457,g1457
g23506,g23506
g23507,g23507
g20794,g20794
g12913,g12913
g8356,g8356
g33870,g33870
g33879,g33879
g37143,g37143
g37144,g37144
g11806,g11806
g11807,g11807
g40206,g40206
g23404,g23404
g46195,g46195
g26344,g26344
g25281,g25281
g46581,g46581
g39367,g39367
g37660,g37660
g37661,g37661
g9471,g9471
g9472,g9472
g37391,g37391
g6963,g6963
g6944,g6944
g6970,g6970
g12536,g12536
g44191,g44191
g33965,g33965
g28441,g28441
g41471,g41471
g2022,g2022
g2023,g2023
g34524,g34524
g1962,g1962
g34514,g34514
g1986,g1986
g1974,g1974
g34538,g34538
g33264,g33264
g38077,g38077
g19067,g19067
g47927,g47927
g35399,g35399
g22468,g22468
g22469,g22469
g23602,g23602
g23603,g23603
g26505,g26505
g26506,g26506
g29813,g29813
g29814,g29814
g26488,g26488
g30542,g30542
g39990,g39990
g16544,g16544
g31130,g31130
g20314,g20314
g21608,g21608
g12237,g12237
g3491,g3491
g40538,g40538
g44706,g44706
g11989,g11989
g30936,g30936
g30946,g30946
g37769,g37769
g7,g7
g11209,g11209
g33726,g33726
g5405,g5405
g5414,g5414
g13561,g13561
g11801,g11801
g16567,g16567
g46709,g46709
g10692,g10692
g15561,g15561
g45967,g45967
g39245,g39245
g39526,g39526
g21212,g21212
g21609,g21609
g10381,g10381
g5925,g5925
g5926,g5926
g7833,g7833
g7834,g7834
g1122,g1122
g1123,g1123
g8241,g8241
g15032,g15032
g15033,g15033
g37022,g37022
g37023,g37023
g37016,g37016
g37017,g37017
g37019,g37019
g37020,g37020
g37024,g37024
g37025,g37025
g41523,g41523
g6822,g6822
g6205,g6205
g10496,g10496
g33061,g33061
g39881,g39881
g31596,g31596
g23027,g23027
g16533,g16533
g31108,g31108
g31112,g31112
g14753,g14753
g14754,g14754
g12809,g12809
g12810,g12810
g39427,g39427
g3636,g3636
g31427,g31427
g18524,g18524
g32602,g32602
g32605,g32605
g32625,g32625
g22362,g22362
g22363,g22363
g33492,g33492
g33493,g33493
g2393,g2393
g35183,g35183
g35184,g35184
g29705,g29705
g1322,g1322
g1331,g1331
g12264,g12264
g12265,g12265
g12266,g12266
g33250,g33250
g33251,g33251
g33252,g33252
g22304,g22304
g1120,g1120
g42866,g42866
g15545,g15545
g4278,g4278
g4275,g4275
g10607,g10607
g42173,g42173
g466,g466
g15981,g15981
g26739,g26739
g9549,g9549
g9557,g9557
g1693,g1693
g4653,g4653
g4668,g4668
g4658,g4658
g18945,g18945
g18946,g18946
g47044,g47044
g47045,g47045
g23527,g23527
g17330,g17330
g20713,g20713
g20726,g20726
g43545,g43545
g3255,g3255
g9741,g9741
g33405,g33405
g27522,g27522
g39636,g39636
g40136,g40136
g24450,g24450
g27442,g27442
g21165,g21165
g26115,g26115
g1187,g1187
g25763,g25763
g25764,g25764
g25765,g25765
g25774,g25774
g25775,g25775
g42495,g42495
g47644,g47644
g5943,g5943
g16539,g16539
g18483,g18483
g18484,g18484
g28718,g28718
g28719,g28719
g43040,g43040
g4012,g4012
g18854,g18854
g44675,g44675
g44676,g44676
g44677,g44677
g27366,g27366
g9936,g9936
g9937,g9937
g10315,g10315
g10316,g10316
g10336,g10336
g10337,g10337
g39235,g39235
g48085,g48085
g7200,g7200
g30593,g30593
g8352,g8352
g33862,g33862
g1883,g1883
g1144,g1144
g1876,g1876
g1157,g1157
g1169,g1169
g35654,g35654
g25211,g25211
g20568,g20568
g20569,g20569
g3799,g3799
g3800,g3800
g2503,g2503
g35182,g35182
g44174,g44174
g41426,g41426
g19578,g19578
g47305,g47305
g40893,g40893
g18708,g18708
g2219,g2219
g26204,g26204
g16621,g16621
g46872,g46872
g39301,g39301
g44624,g44624
g38628,g38628
g6904,g6904
g28270,g28270
g26351,g26351
g42459,g42459
g42460,g42460
g41364,g41364
g45719,g45719
g45720,g45720
g42791,g42791
g42792,g42792
g42470,g42470
g42471,g42471
g42472,g42472
g47093,g47093
g6740,g6740
g31347,g31347
g40290,g40290
g18343,g18343
g42188,g42188
g39681,g39681
g40657,g40657
g22957,g22957
g22262,g22262
g44669,g44669
g35801,g35801
g16037,g16037
g38995,g38995
g21186,g21186
g20886,g20886
g12078,g12078
g30438,g30438
g28447,g28447
g35216,g35216
g7982,g7982
g7996,g7996
g8014,g8014
g28240,g28240
g28241,g28241
g26422,g26422
g26423,g26423
g41883,g41883
g41148,g41148
g45537,g45537
g14074,g14074
g14075,g14075
g5285,g5285
g5286,g5286
g31863,g31863
g26990,g26990
g19284,g19284
g43187,g43187
g38014,g38014
g38015,g38015
g36038,g36038
g36039,g36039
g39612,g39612
g14084,g14084
g47185,g47185
g13431,g13431
g26166,g26166
g47502,g47502
g47503,g47503
g3381,g3381
g19001,g19001
g7275,g7275
g20807,g20807
g21473,g21473
g21486,g21486
g21502,g21502
g29279,g29279
g25362,g25362
g12473,g12473
g39523,g39523
g25532,g25532
g18808,g18808
g18809,g18809
g46227,g46227
g45271,g45271
g12762,g12762
g12763,g12763
g26921,g26921
g3054,g3054
g41815,g41815
g6054,g6054
g37135,g37135
g37136,g37136
g45972,g45972
g43124,g43124
g43125,g43125
g13057,g13057
g30016,g30016
g19144,g19144
g22422,g22422
g43549,g43549
g43550,g43550
g33653,g33653
g15124,g15124
g213,g213
g1388,g1388
g1389,g1389
g26961,g26961
g26962,g26962
g1572,g1572
g38721,g38721
g33955,g33955
g25030,g25030
g23226,g23226
g31060,g31060
g37758,g37758
g28286,g28286
g33567,g33567
g28295,g28295
g28539,g28539
g20351,g20351
g1291,g1291
g3635,g3635
g43372,g43372
g15882,g15882
g25575,g25575
g40138,g40138
g30502,g30502
g30503,g30503
g24005,g24005
g24006,g24006
g24012,g24012
g24013,g24013
g8307,g8307
g8308,g8308
g27844,g27844
g27845,g27845
g27848,g27848
g21270,g21270
g21271,g21271
g21282,g21282
g19973,g19973
g17831,g17831
g43791,g43791
g13252,g13252
g21735,g21735
g46938,g46938
g36278,g36278
g6137,g6137
g13702,g13702
g29414,g29414
g29406,g29406
g29409,g29409
g37092,g37092
g44715,g44715
g7494,g7494
g10410,g10410
g21659,g21659
g32051,g32051
g32453,g32453
g14665,g14665
g33459,g33459
g33480,g33480
g33474,g33474
g47349,g47349
g47350,g47350
g47351,g47351
g8040,g8040
g8041,g8041
g8042,g8042
g22691,g22691
g22692,g22692
g22693,g22693
g47289,g47289
g47290,g47290
g27760,g27760
g27761,g27761
g14170,g14170
g14171,g14171
g38239,g38239
g12864,g12864
g1301,g1301
g1302,g1302
g31617,g31617
g31618,g31618
g39966,g39966
g23233,g23233
g45243,g45243
g26682,g26682
g5661,g5661
g5664,g5664
g5671,g5671
g4967,g4967
g4968,g4968
g23167,g23167
g23168,g23168
g20782,g20782
g20783,g20783
g20774,g20774
g20775,g20775
g1929,g1929
g8487,g8487
g25732,g25732
g25733,g25733
g940,g940
g941,g941
g45005,g45005
g42101,g42101
g27143,g27143
g17807,g17807
g8597,g8597
g8598,g8598
g35669,g35669
g47628,g47628
g47629,g47629
g44644,g44644
g26916,g26916
g3022,g3022
g3027,g3027
g3036,g3036
g3051,g3051
g12213,g12213
g45644,g45644
g21721,g21721
g38952,g38952
g26322,g26322
g3286,g3286
g3302,g3302
g42250,g42250
g10948,g10948
g10949,g10949
g28515,g28515
g28516,g28516
g12927,g12927
g25437,g25437
g11271,g11271
g27781,g27781
g44938,g44938
g44939,g44939
g13296,g13296
g43307,g43307
g2722,g2722
g30394,g30394
g2729,g2729
g39527,g39527
g14240,g14240
g12746,g12746
g16228,g16228
g25807,g25807
g13373,g13373
g34586,g34586
g27825,g27825
g27833,g27833
g18316,g18316
g25942,g25942
g6941,g6941
g37562,g37562
g5377,g5377
g1499,g1499
g7794,g7794
g1728,g1728
g12682,g12682
g33760,g33760
g46963,g46963
g47300,g47300
g47301,g47301
g41458,g41458
g40592,g40592
g19967,g19967
g41638,g41638
g43752,g43752
g9709,g9709
g45072,g45072
g30802,g30802
g4509,g4509
g16005,g16005
g45583,g45583
g39118,g39118
g27176,g27176
g1023,g1023
g1024,g1024
g23480,g23480
g23481,g23481
g1032,g1032
g1033,g1033
g12443,g12443
g21006,g21006
g26663,g26663
g19568,g19568
g4801,g4801
g4802,g4802
g4803,g4803
g11771,g11771
g404,g404
g45507,g45507
g45508,g45508
g31196,g31196
g8934,g8934
g43718,g43718
g28670,g28670
g37866,g37866
g37870,g37870
g37875,g37875
g37881,g37881
g26676,g26676
g22812,g22812
g34960,g34960
g34945,g34945
g8769,g8769
g4023,g4023
g11326,g11326
g11327,g11327
g11328,g11328
g11329,g11329
g11330,g11330
g7342,g7342
g2862,g2862
g2863,g2863
g3276,g3276
g3277,g3277
g18082,g18082
g36807,g36807
g48127,g48127
g35321,g35321
g13067,g13067
g14695,g14695
g18002,g18002
g31564,g31564
g44452,g44452
g46939,g46939
g37596,g37596
g13194,g13194
g14446,g14446
g34949,g34949
g26293,g26293
g26294,g26294
g6009,g6009
g6010,g6010
g21687,g21687
g513,g513
g514,g514
g38801,g38801
g33761,g33761
g13348,g13348
g3722,g3722
g3732,g3732
g24419,g24419
g26048,g26048
g20841,g20841
g46273,g46273
g7481,g7481
g34182,g34182
g17093,g17093
g27232,g27232
g27226,g27226
g10398,g10398
g3059,g3059
g2678,g2678
g45772,g45772
g23039,g23039
g10754,g10754
g17006,g17006
g17007,g17007
g17008,g17008
g15423,g15423
g8104,g8104
g30611,g30611
g22327,g22327
g20722,g20722
g34650,g34650
g18352,g18352
g46404,g46404
g12350,g12350
g37674,g37674
g13220,g13220
g42377,g42377
g42378,g42378
g42379,g42379
g1716,g1716
g4677,g4677
g39967,g39967
g39968,g39968
g5036,g5036
g5037,g5037
g46849,g46849
g14148,g14148
g2821,g2821
g27851,g27851
g31110,g31110
g44437,g44437
g44438,g44438
g44439,g44439
g44440,g44440
g33023,g33023
g33024,g33024
g5873,g5873
g5874,g5874
g5883,g5883
g9488,g9488
g4227,g4227
g26621,g26621
g45933,g45933
g32716,g32716
g7859,g7859
g42979,g42979
g16022,g16022
g33645,g33645
g45033,g45033
g48148,g48148
g33698,g33698
g33699,g33699
g12687,g12687
g39404,g39404
g40894,g40894
g44205,g44205
g21801,g21801
g33463,g33463
g2184,g2184
g2185,g2185
g3202,g3202
g3203,g3203
g3206,g3206
g3207,g3207
g3249,g3249
g3250,g3250
g3264,g3264
g3265,g3265
g4016,g4016
g4017,g4017
g3221,g3221
g3222,g3222
g3232,g3232
g3233,g3233
g18210,g18210
g14316,g14316
g9498,g9498
g37459,g37459
g37454,g37454
g9489,g9489
g40642,g40642
g39741,g39741
g1674,g1674
g8688,g8688
g45847,g45847
g24213,g24213
g40369,g40369
g9269,g9269
g25205,g25205
g21305,g21305
g25787,g25787
g10003,g10003
g3128,g3128
g29033,g29033
g16502,g16502
g17207,g17207
g4618,g4618
g2354,g2354
g28443,g28443
g28444,g28444
g515,g515
g516,g516
g529,g529
g530,g530
g35364,g35364
g4107,g4107
g48076,g48076
g32780,g32780
g41178,g41178
g31653,g31653
g38881,g38881
g5192,g5192
g44920,g44920
g44921,g44921
g11259,g11259
g46559,g46559
g38698,g38698
g39868,g39868
g1128,g1128
g37944,g37944
g37945,g37945
g37946,g37946
g7389,g7389
g7390,g7390
g7391,g7391
g33855,g33855
g33856,g33856
g41800,g41800
g43375,g43375
g15132,g15132
g15133,g15133
g33220,g33220
g11320,g11320
g7601,g7601
g21754,g21754
g33440,g33440
g40088,g40088
g40089,g40089
g6142,g6142
g23977,g23977
g32469,g32469
g41053,g41053
g34906,g34906
g11802,g11802
g32022,g32022
g32025,g32025
g40102,g40102
g22189,g22189
g6707,g6707
g27557,g27557
g29835,g29835
g26744,g26744
g34841,g34841
g34846,g34846
g20948,g20948
g26549,g26549
g1245,g1245
g1246,g1246
g18003,g18003
g18004,g18004
g22952,g22952
g29207,g29207
g29208,g29208
g29209,g29209
g27292,g27292
g27293,g27293
g27294,g27294
g25420,g25420
g32444,g32444
g32483,g32483
g32505,g32505
g32506,g32506
g32457,g32457
g32473,g32473
g46840,g46840
g42713,g42713
g46151,g46151
g17011,g17011
g29358,g29358
g13399,g13399
g40643,g40643
g35438,g35438
g35439,g35439
g35230,g35230
g35231,g35231
g8433,g8433
g33931,g33931
g10253,g10253
g10254,g10254
g2177,g2177
g2178,g2178
g40285,g40285
g23505,g23505
g4025,g4025
g24146,g24146
g32105,g32105
g32106,g32106
g32107,g32107
g10970,g10970
g10971,g10971
g10932,g10932
g10933,g10933
g10950,g10950
g10951,g10951
g27554,g27554
g27555,g27555
g11610,g11610
g11611,g11611
g11615,g11615
g12394,g12394
g20940,g20940
g6374,g6374
g10251,g10251
g15523,g15523
g15912,g15912
g15913,g15913
g42226,g42226
g25382,g25382
g26997,g26997
g9543,g9543
g27245,g27245
g10395,g10395
g2600,g2600
g17681,g17681
g11229,g11229
g46736,g46736
g46737,g46737
g26798,g26798
g3835,g3835
g47940,g47940
g47941,g47941
g1087,g1087
g1088,g1088
g3773,g3773
g3774,g3774
g15826,g15826
g23056,g23056
g14976,g14976
g32132,g32132
g43813,g43813
g14891,g14891
g17252,g17252
g15105,g15105
g13372,g13372
g18295,g18295
g18298,g18298
g30218,g30218
g22914,g22914
g33908,g33908
g42209,g42209
g45879,g45879
g36481,g36481
g26165,g26165
g41513,g41513
g38908,g38908
g31233,g31233
g46153,g46153
g37431,g37431
g34761,g34761
g43142,g43142
g11599,g11599
g11600,g11600
g12459,g12459
g12460,g12460
g6633,g6633
g12455,g12455
g6629,g6629
g17543,g17543
g17544,g17544
g17545,g17545
g26705,g26705
g11837,g11837
g43476,g43476
g4913,g4913
